example_id                                                      | status | run_time        |
./spec/models/railspress/post_import_processor_spec.rb[1:1:5:2] | passed | 0.00135 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:5:3] | passed | 0.00128 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:1:6:1] | passed | 0.0012 seconds  |
./spec/models/railspress/post_import_processor_spec.rb[1:2:1]   | passed | 0.00636 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:2:2]   | passed | 0.00278 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:3:1]   | passed | 0.00598 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:3:2]   | passed | 0.00622 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:1]   | passed | 0.00895 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:2]   | passed | 0.0086 seconds  |
./spec/models/railspress/post_import_processor_spec.rb[1:4:3]   | passed | 0.01187 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:4]   | passed | 0.00782 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:5]   | passed | 0.00892 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:6]   | passed | 0.00912 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:4:7]   | passed | 0.01103 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:5:1:1] | passed | 0.00635 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:5:2:1] | passed | 0.00034 seconds |
./spec/models/railspress/post_import_processor_spec.rb[1:6:1]   | passed | 0.00114 seconds |
./spec/models/railspress/post_spec.rb[1:1:1]                    | passed | 0.00039 seconds |
./spec/models/railspress/post_spec.rb[1:1:2]                    | passed | 0.0003 seconds  |
./spec/models/railspress/post_spec.rb[1:2:1]                    | passed | 0.00035 seconds |
./spec/models/railspress/post_spec.rb[1:2:2]                    | passed | 0.00048 seconds |
./spec/models/railspress/post_spec.rb[1:3:1]                    | passed | 0.00018 seconds |
./spec/models/railspress/post_spec.rb[1:3:2]                    | passed | 0.0014 seconds  |
./spec/models/railspress/post_spec.rb[1:3:3]                    | passed | 0.00123 seconds |
./spec/models/railspress/post_spec.rb[1:4:1]                    | passed | 0.00051 seconds |
./spec/models/railspress/post_spec.rb[1:4:2]                    | passed | 0.0058 seconds  |
./spec/models/railspress/post_spec.rb[1:5:1]                    | passed | 0.00059 seconds |
./spec/models/railspress/post_spec.rb[1:5:2]                    | passed | 0.00043 seconds |
./spec/models/railspress/post_spec.rb[1:6:1]                    | passed | 0.00061 seconds |
./spec/models/railspress/post_spec.rb[1:6:2]                    | passed | 0.00018 seconds |
./spec/models/railspress/post_spec.rb[1:7:1]                    | passed | 0.00697 seconds |
./spec/models/railspress/post_spec.rb[1:7:2]                    | passed | 0.00492 seconds |
./spec/models/railspress/post_tag_spec.rb[1:1:1]                | passed | 0.00095 seconds |
./spec/models/railspress/post_tag_spec.rb[1:2:1]                | passed | 0.0006 seconds  |
./spec/models/railspress/post_tag_spec.rb[1:2:2]                | passed | 0.00047 seconds |
./spec/models/railspress/tag_spec.rb[1:1:1]                     | passed | 0.00042 seconds |
./spec/models/railspress/tag_spec.rb[1:1:2]                     | passed | 0.00039 seconds |
